"mesh3"	"YEAR"	"0_森林（人工林以外）"	"1_人工林"	"2_草地"	"3_農地"	"4_建物"	"5_水域"
52365704	1991	0	0	0	20084.7829329698	914998.566131504	0
52365704	1997	0	0	0	9935.68648317815	925147.662581296	0
52365704	2006	14667.7764373642	0	0	0	920415.57262711	0
52365704	2009	9559.92896049367	0	0	0	925523.420103981	0
52365704	2014	18701.6669812895	0	0	0	916381.682083185	0
52365704	2016	9258.25098083638	0	0	0	925825.098083638	0
52365704	2021	0	0	0	0	935083.349064474	0
52365705	1976	0	0	0	58252.2171762368	815531.040467315	211145.625803825
52365705	1987	0	0	0	28685.5747687299	845097.682874822	86569.7065795681
52365705	1991	1939.18297046377	659.440081543371	0	14069.1921562546	857115.44243529	86569.7065795681
52365705	1997	0	0	0	4235.36727736298	869547.890366189	86569.7065795681
52365705	2006	3888.96259479126	1322.48366950898	0	0	868571.811379252	76012.4252893769
52365705	2009	0	0	0	4234.33516688483	869548.922476667	40539.9601543343
52365705	2014	1892.01668183236	643.400676445997	0	0	871247.840285273	99871.8810052091
52365705	2016	0	0	0	0	873783.257643552	65771.8624378914
52365705	2021	0	0	0	0	873783.257643552	82663.5125021974
52365706	1976	10362.9045085793	0	0	10362.9045085793	953387.214789293	58276.1927218556
52365706	1987	25694.7733887149	1904.57586081102	4449.04718591956	10584.9958131574	931479.631557849	68727.901199145
52365706	1991	22522.4749447462	21681.1745048108	8620.23165051271	10534.2874210142	910754.855285367	59543.0664766786
52365706	1997	27690.4480197487	38512.5858474997	4427.51672613633	8072.01559021559	895410.457622851	60809.9402315015
52365706	2006	31899.1448852043	45320.6085242296	6149.68813569474	5791.48150570754	884952.100755615	62076.8139863245
52365706	2009	11464.9262627788	20146.1701491021	0	3060.42410577653	939441.503288794	50147.0861284084
52365706	2014	11644.8473518192	29308.1940892972	0	1478.28957993712	931681.692785398	50147.0861284084
52365706	2016	13055.0679748603	38175.1656801432	0	738.584361384476	922144.205790063	50147.0861284084
52365706	2021	10145.6925948332	44648.1649942797	0	0	919319.166217338	50674.9501929179
52365707	1976	0	0	10617.1255188294	116788.380707124	923689.920138159	10451.7084772893
52365707	1987	3710.76606627759	1823.3688539212	8516.26411957457	65303.64538495	971741.381939389	10451.7084772893
52365707	1991	0	0	5982.00187142761	37703.1301234701	1007410.29436921	10451.7084772893
52365707	1997	7282.76133175065	3578.54953550782	999.57637362838	20716.8552589732	1018517.68386425	31038.4069931622
52365707	2006	0	0	1675.18116661169	4926.4020311333	1044493.84316637	20692.2713287748
52365707	2009	3681.29867305005	1808.88938362917	0	2422.78649831584	1043182.45180912	0
52365707	2014	0	0	0	0	1051095.42636411	0
52365707	2016	0	0	0	0	1051095.42636411	0
52365707	2021	0	0	0	0	1051095.42636411	0
52365708	1976	17640.1835867706	24923.3287275409	0	329867.220435914	691657.075107562	0
52365708	1987	8747.58415384885	12618.0830026348	0	166336.909587758	876385.231113545	0
52365708	1991	0	6404.55358917704	0	84766.0564802548	972917.197788355	0
52365708	1997	14190.4039668942	3501.88228251531	0	40081.8616232793	1006313.6599851	0
52365708	2006	30010.1975162942	1001.30879657836	0	0	1033076.30154491	0
52365708	2009	41545.2617030784	1018.25061123309	0	0	1021524.29554348	0
52365708	2014	42030.4888925597	533.023421751842	0	0	1021524.29554348	0
52365708	2016	42194.9658213373	368.546492974157	0	0	1021524.29554348	0
52365708	2021	42549.5849292326	13.9273850789376	0	0	1021524.29554348	0
52365709	1976	30079.391215692	478.84572733601	250798.020026523	411297.113739083	397257.080259364	10451.7084772893
52365709	1987	21634.6237208648	238.496495210525	196996.900900291	227883.549210215	643156.880641416	39695.377651119
52365709	1991	22035.6080924898	122.343575597884	145039.536939202	144238.025372659	778474.936988049	39695.377651119
52365709	1997	48014.0432049839	67.3257074839884	72853.6505127913	89627.447424013	879347.984118726	40539.9601543343
52365709	2006	39766.3401746153	0	71117.5532390412	79051.4904446266	899975.067109715	0
52365709	2009	73138.5682909792	0	34435.3104565343	112676.770536239	869659.801684245	0
52365709	2014	79885.724848279	0	0	110471.454419344	899553.271700375	30404.9701157508
52365709	2016	99467.5557194095	0	0	104758.383151293	885684.512097295	0
52365709	2021	104758.383151293	0	0	101583.886692163	883568.181124542	0
52365710	1976	0	0	0	0	654196.729964843	30824.1113450589
52365710	1987	0	0	0	0	654196.729964843	54681.1290299333
52365710	1991	0	0	0	0	654196.729964843	54681.1290299333
52365710	1997	0	0	0	0	654196.729964843	54681.1290299333
52365710	2006	0	0	0	0	654196.729964843	36313.3366530831
52365710	2009	0	0	0	0	654196.729964843	35046.5923512314
52365710	2014	0	0	0	0	654196.729964843	115590.417543971
52365710	2016	0	0	0	0	654196.729964843	98806.0555444354
52365710	2021	0	0	0	0	654196.729964843	93316.8302364112
52365711	1976	0	0	0	0	477479.293694171	88672.1011296215
52365711	1987	0	0	0	0	477479.293694171	74315.6657086352
52365711	1991	0	0	0	0	477479.293694171	74315.6657086352
52365711	1997	0	0	0	0	477479.293694171	74315.6657086352
52365711	2006	0	0	0	0	477479.293694171	86138.612525918
52365711	2009	0	0	0	0	477479.293694171	49508.589797372
52365711	2014	0	0	0	0	477479.293694171	175655.209856774
52365711	2016	0	0	0	0	477479.293694171	164676.759240726
52365711	2021	0	0	0	0	477479.293694171	164676.759240726
52365712	1976	0	0	0	0	793089.150305908	236458.936345657
52365712	1987	0	0	0	0	793089.150305908	121924.13905323
52365712	1991	0	0	0	0	793089.150305908	121924.13905323
52365712	1997	0	0	0	0	793089.150305908	121924.13905323
52365712	2006	0	0	0	0	793089.150305908	125618.80993363
52365712	2009	0	0	0	0	793089.150305908	118018.34412252
52365712	2014	0	0	0	0	793089.150305908	86560.8606265353
52365712	2016	0	0	0	0	793089.150305908	70093.1847024627
52365712	2021	0	0	0	0	793089.150305908	69248.6885012282
52365713	1976	0	0	0	0	837101.621775568	84449.620123449
52365713	1987	0	0	0	0	837101.621775568	53203.2606777729
52365713	1991	0	0	0	0	837101.621775568	53203.2606777729
52365713	1997	0	0	0	0	837101.621775568	53203.2606777729
52365713	2006	0	0	0	0	837101.621775568	57636.865734254
52365713	2009	0	0	0	0	837101.621775568	58903.6100361057
52365713	2014	0	0	0	0	837101.621775568	63548.3391428954
52365713	2016	0	0	0	0	837101.621775568	62809.4049668152
52365713	2021	0	0	0	0	837101.621775568	61331.5366146549
52365714	1976	0	0	0	0	930106.36468511	0
52365714	1987	0	0	0	0	930106.36468511	0
52365714	1991	0	0	0	0	930106.36468511	0
52365714	1997	0	0	0	0	930106.36468511	0
52365714	2006	0	1145.25962789161	0	0	928961.105057218	0
52365714	2009	0	2293.34309761715	0	0	927813.021587492	0
52365714	2014	0	2318.94333424384	0	0	927787.421350866	0
52365714	2016	0	6952.53653048095	0	0	923153.828154629	0
52365714	2021	0	9301.06364685109	0	0	920805.301038258	0
52365715	1976	0	0	0	9739.82902768177	837625.296380632	134486.020046593
52365715	1987	0.433695400344182	0	3556.50977222925	4938.45532429987	838869.726616385	111473.498562953
52365715	1991	0.858932175573453	7387.45781234895	6955.36014432523	2405.88039941723	830615.568120047	111473.498562953
52365715	1997	0.429415611564435	2512.79706398389	3557.99711387655	1230.72211069369	840063.179704148	111473.498562953
52365715	2006	0.35385310952195	4927.66529345297	4734.00637474682	0	837703.099887005	119390.650449526
52365715	2009	0.177401794411289	2470.45070904644	0	0	844894.497297473	86455.298601381
52365715	2014	0	0	0	0	847365.125408314	95005.8226388802
52365715	2016	0	0	0	0	847365.125408314	86455.298601381
52365715	2021	0	0	0	0	847365.125408314	83605.1239222146
52365716	1976	11309.3152397339	0	0	33927.9457192016	1074384.94777472	10450.6404902768
52365716	1987	20647.5321398388	2145.84596194285	5745.53619416204	33322.8586103698	1057760.43582734	10345.0784651225
52365716	1991	19417.4585517136	12375.7154111322	11442.0791108049	33083.8038401916	1043303.15181981	10345.0784651225
52365716	1997	30337.2657536158	22804.1157575908	10060.5340741894	20121.0681483788	1036299.22499988	10767.3265657398
52365716	2006	40994.3593300982	26593.5354558234	6540.7640115408	14145.662894554	1031347.88704164	0
52365716	2009	26561.1199833133	30602.3539495816	9837.30117570482	8744.26771173761	1043877.16591331	0
52365716	2014	28188.0167178898	33515.9704027601	7447.03292835429	8510.89477526205	1041960.29390939	0
52365716	2016	20903.7998211106	29254.2421274147	7632.74551390603	4239.33457288623	1057592.08669833	0
52365716	2021	16250.9385911242	35925.6303595702	6522.0711188368	0	1060923.56866412	0
52365717	1976	0	0	10724.9473497814	53624.7367489072	1008145.05087945	0
52365717	1987	0	0	10726.4379296419	37532.4234819659	1024235.87356654	0
52365717	1991	1898.46853151744	3332.71514169462	10780.457377984	10778.7282624965	1045704.36566445	0
52365717	1997	974.167462812157	6815.4659866274	5511.56020362549	10802.2501054042	1048391.29121967	0
52365717	2006	1896.21509707252	3316.57286626065	10411.6920236867	5256.63977553989	1051613.61521558	0
52365717	2009	952.691399445863	4312.92333847313	0	0	1067229.12024022	0
52365717	2014	0	0	10514.6542644916	0	1061980.08071365	0
52365717	2016	0	0	21237.5195045177	0	1051257.21547363	0
52365717	2021	0	0	21237.5195045177	0	1051257.21547363	0
52365718	1976	0	0	0	167215.595802334	877881.877962255	0
52365718	1987	0	0	0	83645.2408905446	961452.232874044	10450.6404902768
52365718	1991	0	0	0	41834.5910764765	1003262.88268811	10450.6404902768
52365718	1997	0	0	0	20506.8572729972	1024590.61649159	10450.6404902768
52365718	2006	0	0	0	0	1045097.47376459	0
52365718	2009	0	0	0	0	1045097.47376459	0
52365718	2014	0	0	0	0	1045097.47376459	0
52365718	2016	0	0	0	0	1045097.47376459	0
52365718	2021	0	0	0	0	1045097.47376459	0
52365719	1976	0	0	0	234465.975081548	693628.509616247	50141.9619482979
52365719	1987	0	7078.98139871448	0	141375.975228632	779639.528070449	57636.865734254
52365719	1991	0	14259.4445768784	477.304765388737	90662.8189020527	822694.916453475	57636.865734254
52365719	1997	0	13763.3705224741	0	39045.2893041222	875285.824871199	57636.865734254
52365719	2006	0	40058.1946612206	968.084255594323	29667.8329692636	857400.372811717	40535.8176592555
52365719	2009	0	39075.7440111046	0	20971.4607614326	868047.279925258	31035.2353953675
52365719	2014	0	49727.1818637604	491.284546880557	19125.8391783694	858750.179108785	37157.8328543176
52365719	2016	0	25288.9308869883	0	9707.5866001162	893097.967210691	26918.3164143494
52365719	2021	0	0	0	9915.53936642944	918178.945331366	27235.0024898123
52365720	1976	0	0	0	0	696309.365029861	123494.945153173
52365720	1987	0	0	0	0	696309.365029861	106395.645055042
52365720	1991	0	0	0	0	696309.365029861	106395.645055042
52365720	1997	0	0	0	0	696309.365029861	106395.645055042
52365720	2006	0	0	0	0	696309.365029861	85496.5004906585
52365720	2009	0	0	0	0	696309.365029861	103334.659235006
52365720	2014	0	0	0	0	696309.365029861	107028.952466084
52365720	2016	0	0	0	0	696309.365029861	104284.620351569
52365720	2021	0	0	0	0	696309.365029861	80113.3874968022
52365721	1976	0	0	0	0	632282.987037668	310003.977705017
52365721	1987	0	0	0	0	632282.987037668	187458.993668407
52365721	1991	0	0	0	0	632282.987037668	187458.993668407
52365721	1997	0	0	0	0	632282.987037668	187458.993668407
52365721	2006	0	0	0	0	632282.987037668	166770.951574371
52365721	2009	0	0	0	0	632282.987037668	168881.976277844
52365721	2014	0	0	0	0	632282.987037668	176481.665210347
52365721	2016	0	0	0	0	632282.987037668	176481.665210347
52365721	2021	0	0	0	0	632282.987037668	171837.410862706
52365722	1976	0	0	0	0	963316.444987939	55731.0521716885
52365722	1987	0	0	0	0	963316.444987939	0
52365722	1991	0	0	0	0	963316.444987939	0
52365722	1997	0	0	0	0	963316.444987939	0
52365722	2006	0	0	0	0	963316.444987939	0
52365722	2009	0	0	0	0	963316.444987939	0
52365722	2014	0	0	0	0	963316.444987939	0
52365722	2016	0	0	0	0	963316.444987939	0
52365722	2021	0	0	0	0	963316.444987939	0
52365723	1976	0	0	0	0	851786.302551486	94996.1116562872
52365723	1987	0	0	0	0	851786.302551486	43276.0064211975
52365723	1991	0	0	0	0	851786.302551486	43276.0064211975
52365723	1997	0	0	0	0	851786.302551486	43276.0064211975
52365723	2006	0	0	0	0	851786.302551486	10449.5722821916
52365723	2009	0	0	0	0	851786.302551486	30398.7557300119
52365723	2014	0	0	0	0	851786.302551486	57630.9744048143
52365723	2016	0	0	0	0	851786.302551486	56892.1157585987
52365723	2021	0	0	0	0	851786.302551486	56153.2571123831
52365724	1976	0	0	0	0	1004447.32198591	0
52365724	1987	2091.95524687397	6050.7700423095	21990.6943703937	0	974313.90232633	0
52365724	1991	2091.95524687397	6050.7700423095	21990.6943703937	0	974313.90232633	0
52365724	1997	2789.27366249863	20284.7458177425	17103.8733991951	0	964269.429106471	0
52365724	2006	2779.81381614706	37261.8153834361	8479.73958722374	0	955925.9531991	0
52365724	2009	3759.55688921627	50394.7112989279	0	0	950293.053797763	0
52365724	2014	2091.95524687397	28041.4644127032	0	0	974313.90232633	0
52365724	2016	3521.11279176807	47198.5044570252	0	0	953727.704737114	0
52365724	2021	3037.82280074108	40720.2783550806	0	0	960689.220830085	0
52365725	1976	0	0	0	0	937986.830067606	60797.5114600238
52365725	1987	0	0	0	0	937986.830067606	58264.2818158562
52365725	1991	0	0	0	0	937986.830067606	58264.2818158562
52365725	1997	0	0	0	0	937986.830067606	58264.2818158562
52365725	2006	0	0	0	0	937986.830067606	10449.5722821916
52365725	2009	0	0	0	0	937986.830067606	59530.89663794
52365725	2014	0	0	0	0	937986.830067606	75996.8893250298
52365725	2016	0	0	0	0	937986.830067606	75996.8893250298
52365725	2021	0	0	0	0	937986.830067606	83596.5782575328
52365726	1976	10547.7945824759	0	0	0	970397.10158778	72408.1473291256
52365726	1987	30816.7880281248	0	0	15352.2046223458	934775.903519785	30082.102024491
52365726	1991	20225.6679622733	0	0	30338.50194341	930380.726264573	30082.102024491
52365726	1997	19707.0610914458	0	0	25152.4332351348	936085.401843676	30082.102024491
52365726	2006	49047.2448085128	0	0	19618.8979234051	912278.753438338	0
52365726	2009	49542.6715237503	0	0	19817.0686095001	911585.156037006	10449.5722821916
52365726	2014	51090.8800088675	0	0	30654.5280053205	899199.488156068	37576.2397218203
52365726	2016	50564.1699056833	0	0	30338.50194341	900042.224321163	28498.8334968862
52365726	2021	50564.1699056833	0	0	30338.50194341	900042.224321163	28498.8334968862
52365727	1976	137745.756428	310775.475153945	6113.90675590488	0	632053.728908718	19421.4272719521
52365727	1987	274357.546582517	179122.937024974	5493.74428483878	10386.8887004624	617327.750653776	10027.367341497
52365727	1991	330023.277060828	77456.0831014722	5054.77550831326	13377.3907722246	660777.34080373	10027.367341497
52365727	1997	364712.263573829	35127.4712501341	2862.40149364246	16191.5717203539	667795.159208609	10449.5722821916
52365727	2006	444870.685827134	16844.7268638204	2000.26486350258	18620.5598892132	604352.629802899	0
52365727	2009	523547.626660158	8349.96231714185	991.534999028258	17127.1359880989	536672.607282141	0
52365727	2014	534298.44815388	0	0	24964.7556461016	527425.663446587	20899.1445643832
52365727	2016	549618.666381041	0	0	21536.4130197449	515533.787845782	10344.0210470179
52365727	2021	558259.771016864	0	0	21307.6248479719	507121.471381732	10238.4698118443
52365728	1976	1660.61406990933	8826.98781292933	0	31462.805648516	975346.975103995	30082.102024491
52365728	1987	1870.7634713719	8887.39351238459	7995.79292443901	13650.2119282834	984893.220798871	38420.6496032095
52365728	1991	1993.78969777955	21409.7768524939	3896.8818051924	10531.8822795732	979465.052000311	38420.6496032095
52365728	1997	4214.20728762426	16799.7077676241	8629.45998342878	10506.9575276242	977147.050069048	38420.6496032095
52365728	2006	3496.51339674435	13485.0987736842	0	4933.05813276618	995382.712332155	42642.6990101556
52365728	2009	11328.5204442074	41156.8758320794	2435.16393577289	5682.38557098936	956694.436852301	40531.6743066826
52365728	2014	7643.70539195736	26843.45651165	3583.83577174003	7315.45858561368	971910.926374389	40953.8792473772
52365728	2016	10610.3113413298	36873.889167271	2580.66307111961	7225.8565991349	960006.662456494	31348.7168465748
52365728	2021	11691.3899834438	39687.2657052102	5137.8655688654	5137.8655688654	955642.995808965	30715.4094355329
52365729	1976	0	0	47075.3026309363	60013.0031012929	963794.751590063	0
52365729	1987	0	0	23712.8391585548	30346.057927831	1016824.16023591	0
52365729	1991	4617.70275829499	0	12585.4981392381	15195.3352803154	1038484.52114444	0
52365729	1997	9153.27359537565	0	6570.06873346927	7530.10038077607	1047629.61461267	0
52365729	2006	10708.8305732229	0	0	0	1060174.22674907	0
52365729	2009	12594.6521752212	0	337.62242848682	0	1057950.78271858	0
52365729	2014	6262.47401942861	0	0	0	1064620.58330286	0
52365729	2016	0	0	0	0	1070883.05732229	0
52365729	2021	0	0	0	0	1070883.05732229	0
52365730	1976	0	0	0	0	821387.939932421	53825.6259096837
52365730	1987	0	0	0	0	821387.939932421	73139.5269713938
52365730	1991	0	0	0	0	821387.939932421	73139.5269713938
52365730	1997	0	0	0	0	821387.939932421	73139.5269713938
52365730	2006	0	0	0	0	821387.939932421	68706.8283670669
52365730	2009	0	0	0	0	821387.939932421	68706.8283670669
52365730	2014	0	0	0	0	821387.939932421	88653.9720865379
52365730	2016	0	0	0	0	821387.939932421	88653.9720865379
52365730	2021	0	0	0	0	821387.939932421	87598.5676569363
52365731	1976	0	0	0	0	992764.393350945	29445.7835858858
52365731	1987	0	0	0	0	992764.393350945	10131.8825241758
52365731	1991	0	0	0	0	992764.393350945	10131.8825241758
52365731	1997	0	0	0	0	992764.393350945	10131.8825241758
52365731	2006	0	0	0	0	992764.393350945	30712.2689014078
52365731	2009	0	0	0	0	992764.393350945	20263.7650483515
52365731	2014	0	0	0	0	992764.393350945	28495.9195992443
52365731	2016	0	0	0	0	992764.393350945	29129.1622570053
52365731	2021	0	0	0	0	992764.393350945	28812.5409281248
52365732	1976	0	0	0	0	799005.188657314	87387.486771016
52365732	1987	0	0	0	0	799005.188657314	77888.8469046012
52365732	1991	0	0	0	0	799005.188657314	77888.8469046012
52365732	1997	0	0	0	0	799005.188657314	77888.8469046012
52365732	2006	0	0	0	0	799005.188657314	86437.6227843745
52365732	2009	0	0	0	0	799005.188657314	82638.1668378086
52365732	2014	0	0	0	0	799005.188657314	66701.5599508238
52365732	2016	0	0	0	0	799005.188657314	57625.0818562497
52365732	2021	0	0	0	0	799005.188657314	48759.6846475959
52365733	1976	0	0	0	0	956576.31907704	9498.63986641478
52365733	1987	0	0	0	0	956576.31907704	18364.0370750686
52365733	1991	0	0	0	0	956576.31907704	18364.0370750686
52365733	1997	0	0	0	0	956576.31907704	18364.0370750686
52365733	2006	0	0	0	0	956576.31907704	0
52365733	2009	0	0	0	0	956576.31907704	0
52365733	2014	0	0	0	0	956576.31907704	19630.5223905905
52365733	2016	0	0	0	0	956576.31907704	19419.4415046702
52365733	2021	0	0	0	0	956576.31907704	19419.4415046702
52365734	1976	0	0	0	0	1025222.95924787	62057.7804605766
52365734	1987	0	0	0	0	1025222.95924787	10448.5038530563
52365734	1991	0	0	0	0	1025222.95924787	10448.5038530563
52365734	1997	0	0	0	0	1025222.95924787	10448.5038530563
52365734	2006	1289.10486814271	0	0	0	1023933.85437973	0
52365734	2009	2581.45563220724	0	0	0	1022641.50361566	0
52365734	2014	2599.22151631845	0	0	0	1022623.73773155	19630.5223905905
52365734	2016	7813.59557318751	0	0	0	1017409.36367468	19208.3606187499
52365734	2021	10461.4587678354	0	0	0	1014761.50048004	18997.2797328296
52365735	1976	0	0	0	0	661304.117947873	20263.7650483515
52365735	1987	0	0	0	0	661304.117947873	10237.4229671359
52365735	1991	0	0	0	0	661304.117947873	10237.4229671359
52365735	1997	0	0	0	0	661304.117947873	10237.4229671359
52365735	2006	0	0	0	0	661304.117947873	0
52365735	2009	0	0	0	0	661304.117947873	40527.530096703
52365735	2014	0	0	0	0	661304.117947873	50131.710406078
52365735	2016	0	0	0	0	661304.117947873	40527.530096703
52365735	2021	0	0	0	0	661304.117947873	39683.2065530217
52365736	1976	0	9420.29550584416	0	56521.773035065	687681.571926624	211080.885920328
52365736	1987	0	4680.89217681697	2247.33669640259	31539.5546471977	715155.856947116	147123.377486469
52365736	1991	0	0	4441.34570008775	17797.5442175509	731384.750549894	147123.377486469
52365736	1997	8279.17274739575	1846.32226177979	2212.00916513557	4412.45723773781	736873.679055484	147123.377486469
52365736	2006	0	0	2267.79488038572	4583.64481447717	746772.20077267	50131.710406078
52365736	2009	16430.3693995356	3206.30319431973	1069.54313042066	2161.75010624351	730755.674637013	111450.707765933
52365736	2014	17105.2201582722	2870.34621556605	0	0	733648.074093695	157677.421782485
52365736	2016	16846.5288094323	2659.02423796264	0	0	734118.087420138	143535.002425823
52365736	2021	17932.3135793478	2459.85551565604	0	0	733231.471372529	140157.708251098
52365737	1976	73759.7424004986	275554.705574785	15462.7716607364	159194.452326905	545803.824961381	21108.0885920328
52365737	1987	162228.28769253	196479.729728923	14966.5629673125	111919.288163462	584181.628372079	10237.4229671359
52365737	1991	201510.349512372	171655.284475881	14249.846500391	74633.1267976505	607726.889638012	10237.4229671359
52365737	1997	236185.250474785	115441.9060425	13490.0964571064	68537.4966093012	636120.747340614	10554.0442960164
52365737	2006	261118.451161983	39228.522227211	13158.9215826301	77489.5191344121	678780.08281807	0
52365737	2009	297183.712977887	20547.1338213515	10672.674260178	63546.1693598477	677825.806505042	0
52365737	2014	333283.608100045	10175.8434084736	9145.6407506511	63043.571560014	654126.833105122	0
52365737	2016	376186.410320244	0	8347.87399309735	40944.0457641371	644297.166846827	0
52365737	2021	367173.162495976	0	7028.50309385335	42130.067570451	653443.763764026	0
52365738	1976	0	54841.9001983609	0	65810.2802380331	965217.443491152	10448.5038530563
52365738	1987	11291.6256604007	53980.1431431004	663.091266799623	51736.8599386445	968197.9039186	0
52365738	1991	18308.7274240113	47014.6310951222	1324.43655904263	50258.6774822221	968963.151367147	0
52365738	1997	55664.8639302845	42952.5257887367	663.104637942368	35914.3794490362	950674.750121546	11081.7465108172
52365738	2006	101991.646777897	38505.5545342525	1103.29287710719	24507.9417670583	919761.18797123	11398.3678396977
52365738	2009	85131.7091193755	14001.4478352473	0	46823.3274051455	939913.139567777	10765.1251819367
52365738	2014	58163.9065632998	7193.53857180423	0	26438.1393469544	994074.039445487	10765.1251819367
52365738	2016	45154.9744603534	0	0	19352.13191158	1021362.51755561	10659.5847389766
52365738	2021	60206.6326138045	0	0	15051.6581534511	1010611.33316029	10554.0442960164
52365739	1976	0	0	30725.747688676	22592.5886174743	1013048.38981686	0
52365739	1987	15522.6250405338	2560.60104354712	34309.254630811	14840.4438664817	999133.801541634	0
52365739	1991	16238.40921149	2906.229356619	35933.8718256436	4158.57010433957	1007129.64562492	0
52365739	1997	44518.493112967	2588.91513745769	28248.8741080703	3453.31719329232	987557.12657122	0
52365739	2006	33051.9978206312	1290.80061048448	14280.6508153082	1721.78063189649	1016021.49624469	0
52365739	2009	47720.8706699137	0	14433.9650806387	0	1004211.89037246	0
52365739	2014	21786.486357927	0	11835.2907583415	0	1032744.94900674	0
52365739	2016	43288.1542287557	0	9502.27775753175	0	1013576.29413672	0
52365739	2021	48091.0484329984	0	14636.4060448256	0	1003639.27164518	0
52365740	1976	0	0	0	0	859431.852601316	77669.821306359
52365740	1987	0	0	0	0	859431.852601316	81679.9479498938
52365740	1991	0	0	0	0	859431.852601316	81679.9479498938
52365740	1997	0	0	0	0	859431.852601316	81679.9479498938
52365740	2006	0	0	0	0	859431.852601316	50126.5830441855
52365740	2009	0	0	0	0	859431.852601316	93921.3871775265
52365740	2014	0	0	0	0	859431.852601316	86534.3117815412
52365740	2016	0	0	0	0	859431.852601316	87589.608266682
52365740	2021	0	0	0	0	859431.852601316	87589.608266682
52365741	1976	0	0	0	0	1003900.01363563	0
52365741	1987	0	0	0	0	1003900.01363563	0
52365741	1991	0	0	0	0	1003900.01363563	0
52365741	1997	0	0	0	0	1003900.01363563	0
52365741	2006	0	0	0	0	1003900.01363563	0
52365741	2009	0	0	0	0	1003900.01363563	0
52365741	2014	0	0	0	0	1003900.01363563	0
52365741	2016	0	0	0	0	1003900.01363563	0
52365741	2021	0	0	0	0	1003900.01363563	0
52365742	1976	144978.97815404	0	0	0	652405.401693181	112494.605316004
52365742	1987	83702.5739505306	4096.92570188666	0	0	709584.880194804	87378.5489696538
52365742	1991	59247.9027785919	5985.73343248469	0	0	732150.743636144	87378.5489696538
52365742	1997	40264.8506065253	14387.3372257	0	0	742732.192014996	88644.9047518227
52365742	2006	36343.5726568568	31561.1711865539	0	0	729479.63600381	81679.9479498938
52365742	2009	34217.4277370331	27119.8322512147	0	0	736047.119858973	86428.7821330272
52365742	2014	30075.3825799188	31943.4025193095	0	0	735365.594747993	84423.7188112597
52365742	2016	32410.8483277918	38660.3681368518	0	0	726313.163382577	76931.1137667604
52365742	2021	28319.8909033389	45351.4920173282	0	0	723712.996926554	75981.3469301338
52365743	1976	0	0	0	0	916429.775352003	65744.9710242685
52365743	1987	0	0	0	0	916429.775352003	18784.2774355053
52365743	1991	0	0	0	0	916429.775352003	18784.2774355053
52365743	1997	0	0	0	0	916429.775352003	18784.2774355053
52365743	2006	0	0	0	0	916429.775352003	0
52365743	2009	0	0	0	0	916429.775352003	0
52365743	2014	0	0	0	0	916429.775352003	35457.9619007291
52365743	2016	0	0	0	0	916429.775352003	26276.8824800046
52365743	2021	0	0	0	0	916429.775352003	26276.8824800046
52365744	1976	0	0	0	0	795763.730441494	0
52365744	1987	0	0	0	0	795763.730441494	0
52365744	1991	0	0	0	0	795763.730441494	0
52365744	1997	143527.167578343	121727.409235488	0	0	530509.153627663	0
52365744	2006	4305.81502735029	3651.82227706465	0	0	787806.093137079	0
52365744	2009	319337.881593556	270834.948205291	0	0	205590.900642647	0
52365744	2014	8174.87240113756	6933.22424605085	0	0	780655.633794306	0
52365744	2016	83797.9242523254	71070.1980026145	0	0	640895.608186554	0
52365744	2021	0	0	0	0	795763.730441494	0
52365745	1976	0	0	0	0	981328.085857063	45905.3971036225
52365745	1987	0	0	0	0	981328.085857063	9919.78696032302
52365745	1991	0	0	0	0	981328.085857063	9919.78696032302
52365745	1997	0	9716.11966195112	0	0	971611.966195112	10236.3759058652
52365745	2006	0	19626.5617171413	0	0	961701.524139922	0
52365745	2009	0	19626.5617171413	0	0	961701.524139922	0
52365745	2014	0	32373.7100488928	0	0	948954.375808171	39679.1478412921
52365745	2016	0	20444.3351220222	0	0	960883.750735041	37990.6734650669
52365745	2021	0	20444.3351220222	0	0	960883.750735041	37990.6734650669
52365746	1976	0	0	0	31474.6119280454	1017679.1190068	0
52365746	1987	3248.00791775579	1786.69069450837	1800.53196943639	15718.3769077775	1026600.12344537	0
52365746	1991	3262.03021840404	3579.47717686415	3574.04526719102	7706.01650045317	1031032.16177193	0
52365746	1997	3279.76850394916	3600.57563597056	1795.76287747698	3838.90988596749	1036638.71403148	0
52365746	2006	3291.86703156674	3604.00640619236	1795.1534199473	0	1040462.70407714	0
52365746	2009	1640.33068038568	3576.51233710578	894.521316475334	1036.51683725787	1042005.84976362	0
52365746	2014	3272.33130786735	7121.89553245291	0	2073.6265640712	1036685.87753046	0
52365746	2016	6565.13941586188	11390.8887352025	0	4153.65159853458	1027044.05118525	0
52365746	2021	7157.99512264335	15694.8584224721	0	8310.12856186017	1017990.74882787	0
52365747	1976	0	0	0	8710.88681893888	723003.605971927	163782.014493844
52365747	1987	0	0	0	4384.54914489628	727329.943645969	128218.522944601
52365747	1991	0	0	0	2201.7186971449	729512.774093721	128218.522944601
52365747	1997	0	0	0	1099.20560141527	730615.28718945	128218.522944601
52365747	2006	0	0	0	0	731714.492790866	134550.301855445
52365747	2009	0	0	0	0	731714.492790866	119354.032469418
52365747	2014	0	0	0	0	731714.492790866	136344.305880184
